release_version,sample_id,item_index,additive_name_raw,additive_name,amount_raw,amount_value,amount_unit,gold_label,binary_label,food_category_code,food_category_name,category_path_codes,category_path_names,evidence_status,evidence_rule_category_code,evidence_rule_category_name,evidence_additive_name,cns,ins,max_amount,rule_unit,remark,calculation_basis,candidate_rule_count,source_standard,correction_applied
partial-dataset-v1.0.0,135,2,海藻酸丙二醇酯,海藻酸丙二醇酯,10g/kg,10.0,g/kg,RISK_OVERLIMIT,RISK,12.10.02.02,调味酱,12.10.02.02 > 12.10.02 > 12.10 > 12.0,调味酱 > 半固体复合调味料 > 复合调味料 > 调味品,supporting_rule_found,12.10.02,半固体复合调味料,海藻酸丙二醇酯,20.01,405,8.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,135,3,松香季戊四醇酯,松香季戊四醇酯,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,12.10.02.02,调味酱,12.10.02.02 > 12.10.02 > 12.10 > 12.0,调味酱 > 半固体复合调味料 > 复合调味料 > 调味品,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,136,1,"维生素E(包括dl-α-生 育 酚,d-α-生 育 酚,混合生育酚浓缩物)","维生素E(包括dl-α-生 育 酚,d-α-生 育 酚,混合生育酚浓缩物)",5.00g/kg,5.0,g/kg,SAFE_QS,SAFE,02.01.01.01,植物油,02.01.01.01 > 02.01.01 > 02.01 > 02.0,"植物油 > 植物油脂 > 基本不含水的脂肪和油 > 脂肪,油和乳化脂肪制品",supporting_rule_found,02.01,基本不含水的脂肪和油,"维生素E(包括dl-α-生 育 酚,d-α-生 育 酚,混合生育酚浓缩物)",4.016,307,-1.0,GMP,按生产需要适量使用,,1,GB 2760-2024,False
partial-dataset-v1.0.0,137,1,"维生素E(包括dl-α-生 育 酚,d-α-生 育 酚,混合生育酚浓缩物)","维生素E(包括dl-α-生 育 酚,d-α-生 育 酚,混合生育酚浓缩物)",5.00g/kg,5.0,g/kg,SAFE_QS,SAFE,02.01.03,"无水黄油,无水乳脂",02.01.03 > 02.01 > 02.0,"无水黄油,无水乳脂 > 基本不含水的脂肪和油 > 脂肪,油和乳化脂肪制品",supporting_rule_found,02.01,基本不含水的脂肪和油,"维生素E(包括dl-α-生 育 酚,d-α-生 育 酚,混合生育酚浓缩物)",4.016,307,-1.0,GMP,按生产需要适量使用,,1,GB 2760-2024,False
partial-dataset-v1.0.0,138,1,胭脂树橙,胭脂树橙,5.00g/kg,5.0,g/kg,SAFE_QS,SAFE,16.03,胶原蛋白肠衣,16.03 > 16.0,胶原蛋白肠衣 > 其他类(01.0~15.0除外),supporting_rule_found,16.03,胶原蛋白肠衣,"胭脂树橙(又名红木素,降红木素)",8.144,160b,-1.0,GMP,按生产需要适量使用,,1,GB 2760-2024,False
partial-dataset-v1.0.0,139,1,爱德万甜,爱德万甜,2.00g/kg,2.0,g/kg,SAFE_QS,SAFE,11.05,调味糖浆,11.05 > 11.0,"调味糖浆 > 甜味料,包括蜂蜜",supporting_rule_found,11.05,调味糖浆,爱德万甜,19.026,969,-1.0,GMP,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,140,1,淀粉磷酸酯钠,淀粉磷酸酯钠,2.00g/kg,2.0,g/kg,SAFE_QS,SAFE,04.01.02.05,果酱,04.01.02.05 > 04.01.02 > 04.01 > 04.0,果酱 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02.05,果酱,淀粉磷酸酯钠,20.013,1410,-1.0,GMP,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,141,1,"维生素E(包括dl-α-生 育 酚,d-α-生 育 酚,混合生育酚浓缩物)","维生素E(包括dl-α-生 育 酚,d-α-生 育 酚,混合生育酚浓缩物)",5.00g/kg,5.0,g/kg,SAFE_QS,SAFE,02.01.01.02,氢化植物油,02.01.01.02 > 02.01.01 > 02.01 > 02.0,"氢化植物油 > 植物油脂 > 基本不含水的脂肪和油 > 脂肪,油和乳化脂肪制品",supporting_rule_found,02.01,基本不含水的脂肪和油,"维生素E(包括dl-α-生 育 酚,d-α-生 育 酚,混合生育酚浓缩物)",4.016,307,-1.0,GMP,按生产需要适量使用,,1,GB 2760-2024,False
partial-dataset-v1.0.0,142,1,二氧化钛,二氧化钛,3.00g/kg,3.0,g/kg,SAFE_QS,SAFE,05.03,糖果和巧克力制品包衣,05.03 > 05.0,糖果和巧克力制品包衣 > 可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果,supporting_rule_found,05.03,糖果和巧克力制品包衣,二氧化钛,8.011,171,-1.0,GMP,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,143,1,富马酸,富马酸,5.00g/kg,5.0,g/kg,SAFE_QS,SAFE,08.03.02,熏、烧、烤肉类(熏肉、叉烧肉、烤鸭、肉脯等),08.03.02 > 08.03 > 08.0,熏、烧、烤肉类(熏肉、叉烧肉、烤鸭、肉脯等) > 熟肉制品 > 肉及肉制品,supporting_rule_found,08.03.02,熏、烧、烤肉类(熏肉、叉烧肉、烤鸭、肉脯等),富马酸,1.11,297,-1.0,GMP,,,2,GB 2760-2024,False
partial-dataset-v1.0.0,144,1,富马酸,富马酸,5.00g/kg,5.0,g/kg,SAFE_QS,SAFE,08.03.05,肉灌肠类,08.03.05 > 08.03 > 08.0,肉灌肠类 > 熟肉制品 > 肉及肉制品,supporting_rule_found,08.03.05,肉灌肠类,富马酸,1.11,297,-1.0,GMP,,,2,GB 2760-2024,False
partial-dataset-v1.0.0,145,1,"维生素E(包括dl-α-生 育 酚,d-α-生 育 酚,混合生育酚浓缩物)","维生素E(包括dl-α-生 育 酚,d-α-生 育 酚,混合生育酚浓缩物)",5.00g/kg,5.0,g/kg,SAFE_QS,SAFE,02.01.02,动物油脂(包括猪油、牛油、鱼油和其他动物脂肪等),02.01.02 > 02.01 > 02.0,"动物油脂(包括猪油、牛油、鱼油和其他动物脂肪等) > 基本不含水的脂肪和油 > 脂肪,油和乳化脂肪制品",supporting_rule_found,02.01,基本不含水的脂肪和油,"维生素E(包括dl-α-生 育 酚,d-α-生 育 酚,混合生育酚浓缩物)",4.016,307,-1.0,GMP,按生产需要适量使用,,1,GB 2760-2024,False
partial-dataset-v1.0.0,146,1,富马酸一钠,富马酸一钠,1.00g/kg,1.0,g/kg,SAFE_QS,SAFE,07.0,焙烤食品,07.0,焙烤食品,supporting_rule_found,07.0,焙烤食品,富马酸一钠,1.311,365,-1.0,GMP,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,147,1,红曲黄色素,红曲黄色素,2.00g/kg,2.0,g/kg,SAFE_QS,SAFE,10.02.01,卤蛋,10.02.01 > 10.02 > 10.0,卤蛋 > 再制蛋(不改变物理性状) > 蛋及蛋制品,supporting_rule_found,10.02.01,卤蛋,红曲黄色素,8.152,,-1.0,GMP,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,148,1,红曲黄色素,红曲黄色素,5.00g/kg,5.0,g/kg,SAFE_QS,SAFE,16.01,果冻,16.01 > 16.0,果冻 > 其他类(01.0~15.0除外),supporting_rule_found,16.01,果冻,红曲黄色素,8.152,,-1.0,GMP,,也可用于果冻粉,1,GB 2760-2024,False
partial-dataset-v1.0.0,149,1,姜黄,姜黄,5.00g/kg,5.0,g/kg,SAFE_QS,SAFE,07.0,焙烤食品,07.0,焙烤食品,supporting_rule_found,07.0,焙烤食品,姜黄,8.102,100,-1.0,GMP,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,150,1,姜黄,姜黄,2.50g/kg,2.5,g/kg,SAFE_QS,SAFE,04.01.02.09,装饰性果蔬,04.01.02.09 > 04.01.02 > 04.01 > 04.0,装饰性果蔬 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02.09,装饰性果蔬,姜黄,8.102,100,-1.0,GMP,,,1,GB 2760-2024,False
